distribution,sample_size,contamination_rate,outlier_scale_mad,contamination_type,true_mean,scenario_mode,estimator,mse,mse_q95,mse_max,bias,abs_bias,variance,mad,iqr,winner_k,winner_estimator_str,winner_robust_q95_mse,winner_robust_mean_mse,winner_robust_max_mse
normal,300,0.1,12,symmetric_t,3,full,geometric,0.05066791152777853,0.18282942446904743,0.18282942446904743,0.05105464406392324,0.05105464406392324,0.053401483163649593,0.16776269313803827,0.26899488954151796,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,12,symmetric_t,3,full,mode_hsm,2.4670300839491626,6.0618718906707185,6.0618718906707185,0.19403545684197487,0.19403545684197487,2.6993114727080987,0.5892796543644363,2.34550168502539,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,12,symmetric_t,3,full,mode_parzen,2.406858130390986,3.703214736144409,3.703214736144409,0.46937783584436454,0.46937783584436454,2.429491752898941,0.33778719190403717,2.3096557684761567,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,12,symmetric_t,3,full,trimean,0.0557038763703704,0.18594910931954722,0.18594910931954722,0.0298102179481754,0.0298102179481754,0.060905808084725184,0.13513177431331602,0.23916425713512224,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,12,symmetric_t,3,full,huber,0.04284402644074817,0.17019948764906795,0.17019948764906795,-0.011441595454630082,0.011441595454630082,0.04745901814911195,0.10450864254081682,0.1711665020415194,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,12,symmetric_t,3,full,biweight,0.03280794584325014,0.13195189678918304,0.13195189678918304,0.021213826555847692,0.021213826555847692,0.03595324378456505,0.07529128517929884,0.13864238205438184,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,robust,0.6482226104802069,1.8411396498997088,1.8411396498997088,-0.7408214281059537,0.7408214281059537,0.11045135793251343,0.27049134411928244,0.4582301805987883,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,mean,0.7283892237568476,3.7663338059348916,3.7663338059348916,-0.04073724889395214,0.04073724889395214,0.8074774447882219,0.45844709941372286,0.6668793863506624,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,median,0.12848213257618077,0.27738056820470497,0.27738056820470497,0.08756521087059621,0.08756521087059621,0.13423829602374307,0.27937576918226004,0.5589920820287366,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,trimmed20,0.0485390171731243,0.140852415030233,0.140852415030233,0.01986510557466703,0.01986510557466703,0.053493771948479596,0.14680658746087794,0.25649671622243453,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,harmonic,3.2025341503595923,6.4074475889357005,6.4074475889357005,-1.7366868249493543,1.7366868249493543,0.20717002489658062,0.2539635603214039,0.6685561383318235,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,geometric,0.12053431144919123,0.4431690141219784,0.4431690141219784,0.25504173516947315,0.25504173516947315,0.06165336085659512,0.1876663267803811,0.31490343829140377,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,mode_hsm,2.68683036685723,6.0618718906707185,6.0618718906707185,0.26499005596051095,0.26499005596051095,2.907345152332528,0.9144827318757223,2.6400969737036366,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,mode_parzen,117.14548906813575,384.41931794399005,769.6392859153158,1.0372497964948098,1.0372497964948098,128.96622436423024,1.5888414839370957,2.9937859624282326,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,trimean,0.060600152740843696,0.16051496445430558,0.16051496445430558,0.04974946169974581,0.04974946169974581,0.06458349311269913,0.17444769256411807,0.31171329298234873,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,huber,0.05012997889239194,0.16587499061490232,0.16587499061490232,-0.006261571043509662,0.006261571043509662,0.05565641291162113,0.2038086563212127,0.32481143769888554,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,12,symmetric_t,3,full,biweight,0.04314024846853086,0.13521689536503484,0.13521689536503484,0.020052846638344946,0.020052846638344946,0.04748681312247763,0.15668210147182626,0.22742534132402348,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,robust,0.46794592936631907,1.3772158506440488,1.3772158506440488,-0.6117645256312771,0.6117645256312771,0.10410010505050835,0.2765470284244973,0.3912425826671382,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,mean,1.5376033970304381,6.156371652848199,6.156371652848199,0.034170515611244845,0.034170515611244845,1.707150858770333,0.6390763679918415,1.4020574396775496,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,median,0.20640724412811487,0.695000694285655,0.695000694285655,0.09495820006708344,0.09495820006708344,0.2193224270757051,0.37820384904966153,0.7119307207414955,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,trimmed20,0.08219181166516715,0.22685740378211663,0.22685740378211663,0.028405438218403578,0.028405438218403578,0.09042771416087511,0.17975270704366664,0.44145116250481164,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,harmonic,3.1255854296873404,6.285119614837973,6.285119614837973,-1.711350467978654,1.711350467978654,0.21873889492953633,0.26311478510313224,0.6437983586843479,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,geometric,0.3067569883364001,1.0201046140134706,1.0201046140134706,0.4878196156953849,0.4878196156953849,0.07643223431023019,0.1356919301772317,0.2843127940991681,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,mode_hsm,2.5688876477797,6.0618718906707185,6.0618718906707185,0.5852007106112547,0.5852007106112547,2.473808640088647,0.489885111034011,0.9761448309491971,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,mode_parzen,56.35872350682459,538.4775599524181,538.4775599524181,2.6571784577186106,2.6571784577186106,54.775695722956364,0.441257936502943,2.8844141753550376,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,trimean,0.1030876697621305,0.3566034096248797,0.3566034096248797,0.056670292771697994,0.056670292771697994,0.11097349742144504,0.2085279487807048,0.48370485621007875,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,huber,0.09673917829516787,0.29687776414936623,0.29687776414936623,0.006863718536513019,0.006863718536513019,0.10743563073668821,0.2631967455730351,0.5303704640765035,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,12,symmetric_t,3,full,biweight,0.05610605695118696,0.16427684758418842,0.16427684758418842,0.022588623213711134,0.022588623213711134,0.06177312339166217,0.21398651410085767,0.3728294327433366,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,robust,0.28337163906359686,1.2316162533473136,1.2316162533473136,-0.39100665440775284,0.39100665440775284,0.14498381696939214,0.24055605236257338,0.41935599260325107,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,mean,3.4230905934882268,6.4874013484724715,6.4874013484724715,-0.02848799743159658,0.02848799743159658,3.8025322527672936,1.204011992643079,3.7038187797147835,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,median,0.22891499649551583,0.6992397223343904,0.6992397223343904,-0.01446539440117256,0.01446539440117256,0.25411749873370487,0.2511808637909736,0.5836523484498795,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,trimmed20,0.1202114957817227,0.33346250526133053,0.33346250526133053,-0.05437702200916217,0.05437702200916217,0.13028292806570868,0.23253734113244207,0.41381547730151036,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,harmonic,3.2995895914583357,8.428967839467981,8.428967839467981,-1.7268286056650168,1.7268286056650168,0.3529472867948322,0.4443389366098002,0.7785023964334632,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,geometric,0.97459796276875,2.3675832337005045,2.3675832337005045,0.9448146815573386,0.9448146815573386,0.09102575586939413,0.12807672163358363,0.24636968986446517,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,mode_hsm,3.124022849635134,6.0618718906707185,6.0618718906707185,0.04209327707851074,0.04209327707851074,3.4691677840665838,1.275090959329729,3.4192850425622847,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,mode_parzen,23.9286321989281,3.4585596561705456,218.27963708642272,-1.0223472130721762,1.0223472130721762,25.426042638724056,0.5051361345425947,3.0029536251559836,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,trimean,0.14880926860470953,0.3931967151550962,0.3931967151550962,-0.04789097509478468,0.04789097509478468,0.16279524789908914,0.3117551374144558,0.5399450996910966,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,huber,0.1615435589451091,0.3702151098893684,0.3702151098893684,-0.0892167368505361,0.0892167368505361,0.17064881423427924,0.2510803521685887,0.4698711622678844,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.3,12,symmetric_t,3,full,biweight,0.06721988901255087,0.1845851007964981,0.1845851007964981,-0.07531672680904533,0.07531672680904533,0.0683858663059139,0.08757866566306971,0.3592415276345622,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,robust,1.0854112078752087,1.8532352155723297,1.8532352155723297,-1.0229128246189787,1.0229128246189787,0.043400623450256824,0.17084971376974734,0.31845876887671,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,mean,0.015666183813732335,0.038774814618820264,0.038774814618820264,0.018953350749871145,0.018953350749871145,0.01700772701009411,0.06517741058003579,0.15033164495213036,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,median,0.08452648663180325,0.26937520183173963,0.26937520183173963,0.17424460240914197,0.17424460240914197,0.06018367240342592,0.16874195203481213,0.3549051685152014,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,trimmed20,0.025305009359921856,0.07212478011793537,0.07212478011793537,0.07206317183251931,0.07206317183251931,0.022346565139287396,0.09428137269879366,0.16375497494805913,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,harmonic,3.266525412479536,5.365074291612426,5.365074291612426,-1.7850871861819082,1.7850871861819082,0.08887683356521503,0.24636422231895372,0.3747322617387512,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,geometric,0.08694825194137604,0.23397599829659282,0.23397599829659282,-0.26074190380771345,0.26074190380771345,0.021068790600116696,0.13375320570658022,0.23808412131972778,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,mode_hsm,3.2046639673938393,6.606035001761198,6.606035001761198,0.06641574257237304,0.06641574257237304,3.5558365739248883,0.9242166055923757,3.416539057427408,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,mode_parzen,2.6627485273646068,3.8986943922557646,3.8986943922557646,0.8788876543139019,0.8788876543139019,2.1003389093991265,0.1807623208387037,0.3674106494281322,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,trimean,0.03592511827197558,0.09894068264333569,0.09894068264333569,0.10493886300805855,0.10493886300805855,0.027681059225057217,0.09430851808974783,0.17451656144956518,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,huber,0.021443771844559725,0.06584263358806172,0.06584263358806172,0.05129578593972761,0.05129578593972761,0.020902793543761497,0.09350098965714415,0.16353788832713168,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,15,symmetric_t,3,full,biweight,0.021925880514656253,0.07037708126567192,0.07037708126567192,0.052372738191517776,0.052372738191517776,0.021314418676643344,0.0924248064836839,0.16260932415371565,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,robust,1.0289818122476957,1.602879692206931,1.602879692206931,-0.9980145567394834,0.9980145567394834,0.036609729759764155,0.16666512353524643,0.3134869887966827,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,mean,0.055125766984658,0.16902475046119142,0.16902475046119142,0.05398709538362967,0.05398709538362967,0.05801240057410764,0.17574009945488722,0.29657355279805975,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,median,0.08953454187635732,0.26937520183173963,0.26937520183173963,0.18210480589382216,0.18210480589382216,0.06263597949636743,0.163571621614214,0.3520701218903852,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,trimmed20,0.027312109153680927,0.0808595123104237,0.0808595123104237,0.0751305643960869,0.0751305643960869,0.024075008274673737,0.08193692604172842,0.14179181312501665,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,harmonic,3.216062645742966,4.954050528170448,4.954050528170448,-1.77349466637817,1.77349466637817,0.078643682301277,0.24863754236246738,0.3825957499649084,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,geometric,0.0661000504368492,0.2050363554530824,0.2050363554530824,-0.22253782857690663,0.22253782857690663,0.018418850321249534,0.0879283905126289,0.15335451118000698,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,mode_hsm,2.895945502803067,5.313837308814438,5.313837308814438,0.43963413357266967,0.43963413357266967,3.002963701556528,0.3974523047075973,2.5430258946627813,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,mode_parzen,79.08480861003217,768.8201826871498,768.8201826871498,3.4956518957653957,3.4956518957653957,74.29469603740439,0.15510399378635098,0.4462214673892362,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,trimean,0.03765262149355894,0.09678456939237785,0.09678456939237785,0.10683203917314588,0.10683203917314588,0.029155040999629307,0.10054465653165812,0.1624509097810627,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,huber,0.023130236810802535,0.0720288516145574,0.0720288516145574,0.054167564867476425,0.054167564867476425,0.02244012414125587,0.10468683509719523,0.17292393213826562,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,15,symmetric_t,3,full,biweight,0.02237847484339285,0.06776952256282326,0.06776952256282326,0.05145594386188401,0.05145594386188401,0.021923067427417203,0.09073584780738408,0.14200439098959805,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,15,symmetric_t,3,full,robust,0.998272661175334,1.5642566336804729,1.5642566336804729,-0.9808152968278199,0.9808152968278199,0.04030446075987683,0.1964653646289074,0.35109647339438865,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,15,symmetric_t,3,full,mean,0.1834225092338753,0.7008770165334507,0.7008770165334507,-0.01472861230946032,0.01472861230946032,0.20356175245923655,0.3753037837766342,0.6375240900912194,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,15,symmetric_t,3,full,median,0.08110646402425684,0.22414785075925203,0.22414785075925203,0.1635798758269873,0.1635798758269873,0.06038676472076033,0.1678093068492572,0.3679907059000356,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,15,symmetric_t,3,full,trimmed20,0.029803357854570972,0.0977004475368946,0.0977004475368946,0.06918985301133063,0.06918985301133063,0.027795691216490476,0.10202188988768524,0.17115744653967946,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,15,symmetric_t,3,full,harmonic,3.21426370913965,4.970496893754644,4.970496893754644,-1.7730234928385027,1.7730234928385027,0.07850155886934021,0.24809056456415013,0.377749717100504,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,15,symmetric_t,3,full,geometric,0.056613684467668304,0.1790002161946302,0.1790002161946302,-0.1886103854194081,0.1886103854194081,0.02337756331067848,0.08432561273281736,0.15780321444766177,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
